run_id,method_id,scenario_id,seed,git_commit,config_hash,record_type,series_index,environment_steps,episode_index,environment_seed,completed_boundary,transition_count,reward,reward_mean,reward_positive,penalty_total,completion_component,expiration_penalty,workload_penalty,energy_penalty,completed_task_count,expired_task_count,update_index,ppo_epoch_index,policy_version_before,policy_version_after,alpha,critic_learning_rate,ppo_clip_epsilon,loss,loss_type,actor_loss,critic_loss,entropy,total_loss,ratio,actor_grad_norm_before_clip,critic_grad_norm_before_clip,signal_gate_status
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,1,500,0,11465652750463011511,True,500,-114.3409471271098,-0.2286818942542196,0.0,114.34094712710979,0.0,99.0,15.337979677852339,0.002967449257444664,0.0,99.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,2,1000,1,15658369528003122356,True,500,-93.77499318132226,-0.18754998636264453,6.0,99.77499318132217,6.0,86.0,13.7711408296497,0.00385235167246578,6.0,86.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,3,1500,2,11821647455969306524,True,500,-114.66589370023125,-0.2293317874004625,2.0,116.66589370023122,2.0,101.0,15.66230586866705,0.0035878315641687097,2.0,101.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,4,2000,3,18141372322412330060,True,500,-76.64126712016058,-0.15328253424032115,9.0,85.64126712016062,9.0,75.0,10.637799853389042,0.003467266771575007,9.0,75.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,5,2500,4,12942005313116043004,True,500,-109.05358455177246,-0.2181071691035449,4.0,113.05358455177243,4.0,98.0,15.049748093058726,0.003836458713708669,4.0,98.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,6,3000,5,83509503666147837,True,500,-105.8653962794744,-0.2117307925589488,2.0,107.86539627947437,2.0,94.0,13.862736607439459,0.0026596720349137035,2.0,94.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,7,3500,6,8791827420312658877,True,500,-83.32190213550197,-0.16664380427100395,4.0,87.32190213550194,4.0,77.0,10.31954824280248,0.0023538926994700164,4.0,77.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,8,4000,7,10473664704035447458,True,500,-107.35426449239968,-0.21470852898479936,2.0,109.35426449239976,2.0,93.0,16.351906237110356,0.0023582552894070292,2.0,93.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,9,4500,8,7385000503980522420,True,500,-108.7139216628557,-0.21742784332571138,2.0,110.7139216628557,2.0,95.0,15.711709155831887,0.002212507023811153,2.0,95.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,10,5000,9,8061443053443875443,True,500,-87.5480997292857,-0.17509619945857138,1.0,88.54809972928567,1.0,77.0,11.546263137652558,0.0018365916331153458,1.0,77.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,11,5500,10,3000636453440181237,True,500,-92.95689389698545,-0.18591378779397089,7.0,99.95689389698553,7.0,84.0,15.953004743076395,0.003889153909133784,7.0,84.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,12,6000,11,1836629433376927409,True,500,-71.20738889214188,-0.14241477778428377,15.0,86.2073888921419,15.0,73.0,13.20356313642932,0.0038257557125804687,15.0,73.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,13,6500,12,12764375309156168509,True,500,-71.50931763443336,-0.1430186352688667,12.0,83.50931763443336,12.0,71.0,12.5063924437668,0.0029251906665649116,12.0,71.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,14,7000,13,6687531385899574914,True,500,-117.4526469951738,-0.2349052939903476,1.0,118.4526469951738,1.0,101.0,17.451242549570193,0.0014044456036043658,1.0,101.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,15,7500,14,12325896752067391801,True,500,-122.84206232210005,-0.24568412464420009,1.0,123.84206232209996,1.0,106.0,17.840625117935875,0.0014372041640946483,1.0,106.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,16,8000,15,6268624617681093759,True,500,-121.2225027486979,-0.2424450054973958,0.0,121.22250274869782,0.0,103.0,18.220882405411444,0.0016203432863778492,0.0,103.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,17,8500,16,4613060145578951867,True,500,-99.59287725270673,-0.19918575450541345,0.0,99.59287725270674,0.0,85.0,14.590958054613324,0.001919198093417786,0.0,85.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,18,9000,17,16590819629083839184,True,500,-113.96020541701346,-0.22792041083402692,4.0,117.96020541701357,4.0,101.0,16.958524106218746,0.0016813107948174177,4.0,101.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,19,9500,18,6015862112229537797,True,500,-129.05841406038886,-0.2581168281207777,1.0,130.05841406038886,1.0,111.0,19.056774677372076,0.0016393830167914978,1.0,111.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,20,10000,19,1726380645918996821,True,500,-72.64040898828881,-0.14528081797657763,13.0,85.64040898828881,13.0,73.0,12.638324172453956,0.0020848158348564265,13.0,73.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,21,10500,20,11327701547635627201,True,500,-129.60949848230726,-0.25921899696461453,0.0,129.60949848230726,0.0,111.0,18.608373140998633,0.001125341308612288,0.0,111.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,22,11000,21,1483872008752602299,True,500,-107.62743978230888,-0.21525487956461778,6.0,113.6274397823089,6.0,98.0,15.625618357312256,0.0018214249966360693,6.0,98.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,23,11500,22,5521568693234236954,True,500,-114.90133317002828,-0.22980266634005656,0.0,114.90133317002831,0.0,98.0,16.900240450480307,0.0010927195479957079,0.0,98.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,24,12000,23,13432762685628854554,True,500,-92.6768978556148,-0.1853537957112296,0.0,92.67689785561487,0.0,79.0,13.676101855788962,0.0007959998258995574,0.0,79.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,25,12500,24,6392554820605964434,True,500,-112.04526820747537,-0.22409053641495075,2.0,114.04526820747553,2.0,96.0,18.04410223215093,0.0011659753245953628,2.0,96.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,26,13000,25,9308808172739498032,True,500,-133.63625329779603,-0.26727250659559204,1.0,134.636253297796,1.0,114.0,20.634571149434027,0.0016821483619759276,1.0,114.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,27,13500,26,3555679840980675666,True,500,-82.16141335697327,-0.16432282671394655,12.0,94.16141335697318,12.0,81.0,13.15921905692483,0.0021943000483582572,12.0,81.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,28,14000,27,8461852042247483737,True,500,-81.7343226093451,-0.1634686452186902,15.0,96.7343226093451,15.0,83.0,13.731981353572523,0.002341255772574501,15.0,83.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,29,14500,28,18207512517869741386,True,500,-94.6625539959601,-0.1893251079919202,18.0,112.66255399596002,18.0,95.0,17.659575507649752,0.0029784883102717077,18.0,95.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,30,15000,29,13916432220715004778,True,500,-121.69580465003247,-0.24339160930006495,1.0,122.69580465003251,1.0,105.0,17.69425337714289,0.0015512728896206252,1.0,105.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,31,15500,30,7018879060195312234,True,500,-131.47073899396904,-0.2629414779879381,4.0,135.470738993969,4.0,115.0,20.46872219056991,0.0020168033990990266,4.0,115.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,32,16000,31,12931851829617332386,True,500,-92.63886937607609,-0.18527773875215217,8.0,100.63886937607606,8.0,86.0,14.636453090270019,0.0024162858060355124,8.0,86.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,33,16500,32,7665506390297530032,True,500,-84.32225364281015,-0.1686445072856203,4.0,88.32225364281013,4.0,74.0,14.319963062781113,0.002290580029013591,4.0,74.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,34,17000,33,8537336002245122915,True,500,-84.62030763788866,-0.16924061527577733,11.0,95.62030763788871,11.0,83.0,12.618334398385832,0.0019732395028822258,11.0,83.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,35,17500,34,8551720370184818824,True,500,-68.21995749401779,-0.1364399149880356,6.0,74.21995749401779,6.0,64.0,10.217571771411356,0.002385722606433854,6.0,64.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,36,18000,35,8747665313398813369,True,500,-90.44200976138359,-0.18088401952276717,2.0,92.44200976138364,2.0,79.0,13.44047395751543,0.0015358038682154946,2.0,79.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,37,18500,36,10156644412631599833,True,500,-91.696323163759,-0.183392646327518,2.0,93.69632316375899,2.0,80.0,13.694921590965828,0.0014015727931629782,2.0,80.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,38,19000,37,11680675438743145883,True,500,-96.9484508048116,-0.1938969016096232,1.0,97.94845080481157,1.0,85.0,12.946895460646335,0.0015553441652349925,1.0,85.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,39,19500,38,4458833133742554020,True,500,-109.29712597955016,-0.21859425195910032,3.0,112.2971259795502,3.0,94.0,18.295899238221097,0.0012267413291001787,3.0,94.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,40,20000,39,1802778301317725912,True,500,-144.9639877536683,-0.2899279755073366,0.0,144.96398775366833,0.0,122.0,22.9628169988765,0.0011707547918419071,0.0,122.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,41,20500,40,772962124644224780,True,500,-118.18151959871759,-0.23636303919743518,0.0,118.18151959871757,0.0,101.0,17.180295201699444,0.0012243970181299683,0.0,101.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,42,21000,41,177535815773112587,True,500,-77.0778776073166,-0.15415575521463318,7.0,84.07787760731655,7.0,71.0,13.076183372277827,0.0016942350387246863,7.0,71.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,43,21500,42,16444948518629612169,True,500,-52.41242632606721,-0.10482485265213443,21.0,73.41242632606716,21.0,62.0,11.409165021970887,0.0032613040962779388,21.0,62.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,44,22000,43,12467326156656147116,True,500,-94.49261469798638,-0.18898522939597276,8.0,102.49261469798633,8.0,87.0,15.491333265878204,0.0012814321081219009,8.0,87.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,45,22500,44,6846737888117842198,True,500,-117.05193068717882,-0.23410386137435765,4.0,121.05193068717878,4.0,102.0,19.05009338625758,0.0018373009212093977,4.0,102.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,46,23000,45,8588859371591691088,True,500,-98.04974017470055,-0.19609948034940108,11.0,109.04974017470064,11.0,93.0,16.047261595495023,0.002478579205625057,11.0,93.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,47,23500,46,5894469972531877610,True,500,-106.72983645602328,-0.21345967291204657,1.0,107.72983645602324,1.0,92.0,15.728650375125797,0.0011860808974422771,1.0,92.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,48,24000,47,14730027133955774958,True,500,-119.50159125639954,-0.23900318251279906,3.0,122.50159125639938,3.0,103.0,19.500455260646177,0.0011359957531953812,3.0,103.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,49,24500,48,11086930541553334037,True,500,-96.96187032889156,-0.19392374065778312,2.0,98.96187032889155,2.0,84.0,14.960580961388063,0.0012893675034862224,2.0,84.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,50,25000,49,4572704378655367955,True,500,-79.22151755941555,-0.1584430351188311,11.0,90.22151755941564,11.0,77.0,13.219660269589918,0.0018572898257251853,11.0,77.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,51,25500,50,8893405668104957287,True,500,-101.78462154585327,-0.20356924309170654,2.0,103.7846215458533,2.0,87.0,16.782148902531368,0.0024726433219248263,2.0,87.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,52,26000,51,12274346190210286138,True,500,-99.40585747713561,-0.19881171495427122,3.0,102.40585747713575,3.0,89.0,13.403666517679762,0.0021909594559948596,3.0,89.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,53,26500,52,4927501998995787681,True,500,-90.90673235932738,-0.18181346471865475,7.0,97.90673235932734,7.0,83.0,14.904139467906361,0.0025928914209810226,7.0,83.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,54,27000,53,2040916532871428181,True,500,-91.17870999224823,-0.18235741998449645,9.0,100.17870999224816,9.0,86.0,14.175237245938629,0.003472746309528619,9.0,86.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,55,27500,54,2677246229242646335,True,500,-56.0105685993977,-0.1120211371987954,22.0,78.01056859939766,22.0,67.0,11.007904983586895,0.002663615810768636,22.0,67.0,,,,,,,,,,,,,,,,,signal-watch
ca_gat_mappo__small__seed-42__cfg-6f2181b8e38c__git-e469ac5d152b,ca_gat_mappo,small,42,e469ac5d152b50c21427eecb0c098f60c618f9f3,6f2181b8e38c9454f0e5c0e44c3d52a8d1e1e11d7c4abe30331f6c5c8ef4e824,episode,56,28000,55,7620089630674334433,True,500,-90.3617047323369,-0.1807234094646738,7.0,97.36170473233692,7.0,84.0,13.358886441174727,0.0028182911621864484,7.0,84.0,,,,,,,,,,,,,,,,,signal-watch
